smiles,index,type
c1ccc(NC(=C2N(C)S(=O)(=O)c3ccccc3C2=O)O)nc1,865,augmented
S1(=O)(=O)N(C)C(=C(Nc2ccccn2)O)C(=O)c2c1cccc2,865,augmented
c1c(NC(O)=C2N(C)S(=O)(=O)c3c(cccc3)C2=O)nccc1,865,augmented
C1(=C(O)Nc2ncccc2)C(=O)c2ccccc2S(=O)(=O)N1C,865,augmented
N(C(=C1C(=O)c2ccccc2S(=O)(=O)N1C)O)c1ncccc1,865,augmented
c1c(C)c(N)cc(C(=NOCCN)CCCCC)c1,866,augmented
Nc1c(C)ccc(C(=NOCCN)CCCCC)c1,866,augmented
C(CCC(c1cc(N)c(C)cc1)=NOCCN)CC,866,augmented
c1(N)c(C)ccc(C(CCCCC)=NOCCN)c1,866,augmented
c1(N)c(C)ccc(C(=NOCCN)CCCCC)c1,866,augmented
c1(N)cc(C(CCCCC)=NOCCN)ccc1C,866,augmented
c1(C(=NOCCN)CCCCC)cc(N)c(C)cc1,866,augmented
NCCON=C(c1cc(N)c(C)cc1)CCCCC,866,augmented
C(CCCCC)(=NOCCN)c1cc(N)c(C)cc1,866,augmented
c1ccc(C(C(=O)NC2C3SC(C)(C)C(C(=O)O)N3C2=O)C(=O)Oc2cc3c(cc2)CCC3)cc1,867,augmented
C1(NC(=O)C(c2ccccc2)C(Oc2ccc3c(c2)CCC3)=O)C(=O)N2C1SC(C)(C)C2C(=O)O,867,augmented
C1(C(=O)O)C(C)(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N12,867,augmented
N12C(C(=O)O)C(C)(C)SC1C(NC(=O)C(C(=O)Oc1cc3c(cc1)CCC3)c1ccccc1)C2=O,867,augmented
C(Oc1cc2c(cc1)CCC2)(C(c1ccccc1)C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)=O,867,augmented
c1cccc(C(C(NC2C3N(C(C(O)=O)C(C)(C)S3)C2=O)=O)C(=O)Oc2ccc3c(c2)CCC3)c1,867,augmented
C(Oc1cc2c(cc1)CCC2)(C(c1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)=O,867,augmented
N12C(C(=O)O)C(C)(C)SC1C(NC(=O)C(c1ccccc1)C(=O)Oc1ccc3c(c1)CCC3)C2=O,867,augmented
N(C1C(=O)N2C1SC(C)(C)C2C(O)=O)C(=O)C(c1ccccc1)C(Oc1cc2c(cc1)CCC2)=O,867,augmented
c1(Cl)ccc2c(c1)N(CCCN1CCN(CCN3C(=O)N(C)CC3)CC1)c1c(cccc1)S2,868,augmented
N1(C)C(=O)N(CCN2CCN(CCCN3c4cc(Cl)ccc4Sc4c3cccc4)CC2)CC1,868,augmented
N1(CCN2C(=O)N(C)CC2)CCN(CCCN2c3cc(Cl)ccc3Sc3ccccc32)CC1,868,augmented
C(CN1CCN(C)C1=O)N1CCN(CCCN2c3cc(Cl)ccc3Sc3ccccc32)CC1,868,augmented
N1(CCCN2CCN(CCN3C(=O)N(C)CC3)CC2)c2c(ccc(Cl)c2)Sc2c1cccc2,868,augmented
S1c2ccccc2N(CCCN2CCN(CCN3C(=O)N(C)CC3)CC2)c2c1ccc(Cl)c2,868,augmented
c1ccc2c(c1)N(CCCN1CCN(CCN3CCN(C)C3=O)CC1)c1c(ccc(Cl)c1)S2,868,augmented
C(N1c2cc(Cl)ccc2Sc2c1cccc2)CCN1CCN(CCN2CCN(C)C2=O)CC1,868,augmented
N1(CCN2CCN(CCCN3c4c(ccc(Cl)c4)Sc4c3cccc4)CC2)CCN(C)C1=O,868,augmented
O(C1(C#C)CCCCC1)C(=O)N,869,augmented
C#CC1(OC(=O)N)CCCCC1,869,augmented
C1CCC(OC(N)=O)(C#C)CC1,869,augmented
C(C1(OC(N)=O)CCCCC1)#C,869,augmented
C1CCCCC1(OC(=O)N)C#C,869,augmented
C1CCCC(C#C)(OC(=O)N)C1,869,augmented
C1CCCCC1(C#C)OC(=O)N,869,augmented
C(#C)C1(OC(=O)N)CCCCC1,869,augmented
O=C(OC1(C#C)CCCCC1)N,869,augmented
c1cc(C2=NCC(=O)N(COC)c3ccc([N+](=O)[O-])cc32)ccc1,870,augmented
c1c(C2=NCC(=O)N(COC)c3c2cc([N+](=O)[O-])cc3)cccc1,870,augmented
COCN1C(=O)CN=C(c2ccccc2)c2cc([N+]([O-])=O)ccc21,870,augmented
c1cccc(C2=NCC(=O)N(COC)c3c2cc([N+]([O-])=O)cc3)c1,870,augmented
O=C1N(COC)c2c(cc([N+](=O)[O-])cc2)C(c2ccccc2)=NC1,870,augmented
c12c(ccc([N+](=O)[O-])c1)N(COC)C(=O)CN=C2c1ccccc1,870,augmented
C(N1c2c(cc([N+]([O-])=O)cc2)C(c2ccccc2)=NCC1=O)OC,870,augmented
c1c(C2=NCC(=O)N(COC)c3ccc([N+](=O)[O-])cc32)cccc1,870,augmented
c1(C2=NCC(=O)N(COC)c3c2cc([N+](=O)[O-])cc3)ccccc1,870,augmented
C(CNC1N=CC=C1[N+]([O-])=O)SCc1ncccc1Br,871,augmented
S(CCNC1C([N+](=O)[O-])=CC=N1)Cc1c(Br)cccn1,871,augmented
Brc1cccnc1CSCCNC1N=CC=C1[N+](=O)[O-],871,augmented
C(SCCNC1C([N+](=O)[O-])=CC=N1)c1ncccc1Br,871,augmented
[N+]([O-])(=O)C1=CC=NC1NCCSCc1c(Br)cccn1,871,augmented
c1(CSCCNC2N=CC=C2[N+]([O-])=O)ncccc1Br,871,augmented
c1nc(CSCCNC2C([N+](=O)[O-])=CC=N2)c(Br)cc1,871,augmented
C1=C([N+](=O)[O-])C(NCCSCc2c(Br)cccn2)N=C1,871,augmented
n1cccc(Br)c1CSCCNC1N=CC=C1[N+]([O-])=O,871,augmented
c1c(CC(C(=O)NC2C(CO)OC(n3c4ncnc(N(C)C)c4nc3)C2O)N)ccc(OC)c1,872,augmented
c12n(C3C(O)C(NC(=O)C(N)Cc4ccc(OC)cc4)C(CO)O3)cnc1c(N(C)C)ncn2,872,augmented
c1c(OC)ccc(CC(N)C(NC2C(O)C(n3cnc4c(N(C)C)ncnc34)OC2CO)=O)c1,872,augmented
C1(CO)OC(n2cnc3c(N(C)C)ncnc23)C(O)C1NC(=O)C(Cc1ccc(OC)cc1)N,872,augmented
C(=O)(C(Cc1ccc(OC)cc1)N)NC1C(O)C(n2c3ncnc(N(C)C)c3nc2)OC1CO,872,augmented
C(C1OC(n2c3ncnc(N(C)C)c3nc2)C(O)C1NC(=O)C(Cc1ccc(OC)cc1)N)O,872,augmented
CN(C)c1ncnc2n(C3C(O)C(NC(=O)C(Cc4ccc(OC)cc4)N)C(CO)O3)cnc12,872,augmented
c1nc(N(C)C)c2c(n(C3C(O)C(NC(C(N)Cc4ccc(OC)cc4)=O)C(CO)O3)cn2)n1,872,augmented
c1cc(CC(N)C(=O)NC2C(CO)OC(n3c4ncnc(N(C)C)c4nc3)C2O)ccc1OC,872,augmented
FC(F)(F)c1cc2c(cc1)Sc1ccccc1C2=CCCN1CCN(CCO)CC1,873,augmented
C(CC=C1c2c(ccc(C(F)(F)F)c2)Sc2ccccc21)N1CCN(CCO)CC1,873,augmented
C(F)(F)(F)c1cc2c(cc1)Sc1ccccc1C2=CCCN1CCN(CCO)CC1,873,augmented
C1N(CCC=C2c3c(ccc(C(F)(F)F)c3)Sc3ccccc32)CCN(CCO)C1,873,augmented
N1(CCO)CCN(CCC=C2c3c(cccc3)Sc3c2cc(C(F)(F)F)cc3)CC1,873,augmented
N1(CCO)CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,873,augmented
c1c2c(ccc1)C(=CCCN1CCN(CCO)CC1)c1c(ccc(C(F)(F)F)c1)S2,873,augmented
c1c2c(ccc1)Sc1ccc(C(F)(F)F)cc1C2=CCCN1CCN(CCO)CC1,873,augmented
C1N(CCO)CCN(CCC=C2c3c(cccc3)Sc3ccc(C(F)(F)F)cc32)C1,873,augmented
N(C1C2N(C1=O)C(C(=O)O)C(C)(C)S2)C(C(c1ccc(O)cc1)NC(C(CC(NC)=O)N)=O)=O,874,augmented
C12N(C(C(O)=O)C(C)(C)S1)C(=O)C2NC(=O)C(c1ccc(O)cc1)NC(=O)C(N)CC(NC)=O,874,augmented
N(C(=O)C(CC(=O)NC)N)C(c1ccc(O)cc1)C(=O)NC1C2N(C1=O)C(C(=O)O)C(C)(C)S2,874,augmented
C1(C)(C)C(C(O)=O)N2C(C(NC(=O)C(c3ccc(O)cc3)NC(C(CC(=O)NC)N)=O)C2=O)S1,874,augmented
C(CC(C(=O)NC(C(=O)NC1C2N(C(C(O)=O)C(C)(C)S2)C1=O)c1ccc(O)cc1)N)(=O)NC,874,augmented
C(C(N)CC(NC)=O)(=O)NC(C(NC1C2N(C1=O)C(C(=O)O)C(C)(C)S2)=O)c1ccc(O)cc1,874,augmented
C1(C)(C)C(C(=O)O)N2C(=O)C(NC(=O)C(NC(=O)C(CC(NC)=O)N)c3ccc(O)cc3)C2S1,874,augmented
CNC(=O)CC(N)C(=O)NC(c1ccc(O)cc1)C(=O)NC1C(=O)N2C(C(O)=O)C(C)(C)SC21,874,augmented
N(C(=O)C(CC(=O)NC)N)C(C(NC1C2N(C(C(=O)O)C(C)(C)S2)C1=O)=O)c1ccc(O)cc1,874,augmented
c1(=O)c(O)c(CC)n(CC)cc1,875,augmented
O=c1ccn(CC)c(CC)c1O,875,augmented
CCn1ccc(=O)c(O)c1CC,875,augmented
c1n(CC)c(CC)c(O)c(=O)c1,875,augmented
C(c1c(O)c(=O)ccn1CC)C,875,augmented
CCn1c(CC)c(O)c(=O)cc1,875,augmented
c1cc(=O)c(O)c(CC)n1CC,875,augmented
c1c(=O)c(O)c(CC)n(CC)c1,875,augmented
Oc1c(CC)n(CC)ccc1=O,875,augmented
N(C)(CC(CN1c2c(cccc2)Sc2c1cc(OC)cc2)C)C,876,augmented
c12ccc(OC)cc1N(CC(C)CN(C)C)c1c(cccc1)S2,876,augmented
c1cccc2c1Sc1ccc(OC)cc1N2CC(CN(C)C)C,876,augmented
c1cc(OC)cc2c1Sc1ccccc1N2CC(C)CN(C)C,876,augmented
c12ccccc1Sc1ccc(OC)cc1N2CC(C)CN(C)C,876,augmented
c1ccc2c(c1)N(CC(C)CN(C)C)c1cc(OC)ccc1S2,876,augmented
c1c2c(ccc1OC)Sc1ccccc1N2CC(C)CN(C)C,876,augmented
c1cc2c(cc1OC)N(CC(CN(C)C)C)c1c(cccc1)S2,876,augmented
c12c(cccc1)N(CC(C)CN(C)C)c1cc(OC)ccc1S2,876,augmented
C(N(C)C)COc1ccc(C(c2ccccc2)=C(c2ccccc2)CC)cc1,877,augmented
c1cc(C(=C(c2ccccc2)c2ccc(OCCN(C)C)cc2)CC)ccc1,877,augmented
c1cc(C(c2ccccc2)=C(CC)c2ccccc2)ccc1OCCN(C)C,877,augmented
c1c(C(=C(c2ccccc2)CC)c2ccccc2)ccc(OCCN(C)C)c1,877,augmented
c1c(C(c2ccc(OCCN(C)C)cc2)=C(CC)c2ccccc2)cccc1,877,augmented
C(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)(c1ccccc1)CC,877,augmented
c1ccccc1C(=C(c1ccccc1)CC)c1ccc(OCCN(C)C)cc1,877,augmented
c1ccccc1C(CC)=C(c1ccccc1)c1ccc(OCCN(C)C)cc1,877,augmented
C(CC)(c1ccccc1)=C(c1ccc(OCCN(C)C)cc1)c1ccccc1,877,augmented
c1ccc(-c2nnc(NCCN3CCOCC3)c(C)c2)cc1,878,augmented
C1OCCN(CCNc2nnc(-c3ccccc3)cc2C)C1,878,augmented
c1cccc(-c2cc(C)c(NCCN3CCOCC3)nn2)c1,878,augmented
c1(C)cc(-c2ccccc2)nnc1NCCN1CCOCC1,878,augmented
O1CCN(CCNc2nnc(-c3ccccc3)cc2C)CC1,878,augmented
N1(CCNc2nnc(-c3ccccc3)cc2C)CCOCC1,878,augmented
C1N(CCNc2nnc(-c3ccccc3)cc2C)CCOC1,878,augmented
Cc1c(NCCN2CCOCC2)nnc(-c2ccccc2)c1,878,augmented
O1CCN(CCNc2c(C)cc(-c3ccccc3)nn2)CC1,878,augmented
C(CC)CCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3c(ccc(S(N(C)C)(=O)=O)c3)Sc3ccccc32)CC1,879,augmented
C(=O)(OCCC1CCN(CCCN2c3c(cccc3)Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1)CCCCCCCCCCCCCCC,879,augmented
C(CCCCCCC)CCCCCCCC(=O)OCCC1CCN(CCCN2c3c(cccc3)Sc3ccc(S(=O)(N(C)C)=O)cc32)CC1,879,augmented
C(CCC(OCCC1CCN(CCCN2c3c(ccc(S(=O)(=O)N(C)C)c3)Sc3ccccc32)CC1)=O)CCCCCCCCCCCC,879,augmented
c1cc2c(cc1S(=O)(N(C)C)=O)N(CCCN1CCC(CCOC(=O)CCCCCCCCCCCCCCC)CC1)c1ccccc1S2,879,augmented
C(CCCC)CCCCCCCCCCC(OCCC1CCN(CCCN2c3c(cccc3)Sc3ccc(S(=O)(N(C)C)=O)cc32)CC1)=O,879,augmented
S(=O)(N(C)C)(c1ccc2c(c1)N(CCCN1CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC1)c1ccccc1S2)=O,879,augmented
c1c(S(N(C)C)(=O)=O)cc2c(c1)Sc1ccccc1N2CCCN1CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC1,879,augmented
N1(CCCN2c3ccccc3Sc3ccc(S(=O)(N(C)C)=O)cc32)CCC(CCOC(=O)CCCCCCCCCCCCCCC)CC1,879,augmented
C1C(O)(C(COC(=O)CN(CC)CC)=O)C2(C)C(C3C(C4(C)C=CC(=O)C=C4CC3)C(O)C2)C1,880,augmented
OC1C2C3(C)C(=CC(=O)C=C3)CCC2C2CCC(C(COC(=O)CN(CC)CC)=O)(O)C2(C)C1,880,augmented
CC12C=CC(=O)C=C1CCC1C3C(C)(C(C(COC(CN(CC)CC)=O)=O)(O)CC3)CC(O)C12,880,augmented
C12C(C)(CC(O)C3C1CCC1=CC(=O)C=CC13C)C(C(=O)COC(=O)CN(CC)CC)(O)CC2,880,augmented
C1C2(C)C(O)(C(COC(=O)CN(CC)CC)=O)CCC2C2C(C1O)C1(C)C(=CC(=O)C=C1)CC2,880,augmented
C12=CC(=O)C=CC1(C)C1C(O)CC3(C)C(C(COC(=O)CN(CC)CC)=O)(O)CCC3C1CC2,880,augmented
C1C(O)(C(=O)COC(CN(CC)CC)=O)C2(C)CC(O)C3C(C2C1)CCC1=CC(=O)C=CC31C,880,augmented
C1=CC2(C)C3C(CCC2=CC1=O)C1C(C)(C(C(COC(CN(CC)CC)=O)=O)(O)CC1)CC3O,880,augmented
C1(C(=O)COC(=O)CN(CC)CC)(O)CCC2C3C(C4(C)C=CC(=O)C=C4CC3)C(O)CC12C,880,augmented
c1cc(Cl)cc(N2C(=O)N(CCN(C)C)CC2)c1,881,augmented
C1N(CCN(C)C)C(=O)N(c2cccc(Cl)c2)C1,881,augmented
c1(Cl)cc(N2CCN(CCN(C)C)C2=O)ccc1,881,augmented
O=C1N(CCN(C)C)CCN1c1cc(Cl)ccc1,881,augmented
Clc1cc(N2C(=O)N(CCN(C)C)CC2)ccc1,881,augmented
N1(c2cc(Cl)ccc2)CCN(CCN(C)C)C1=O,881,augmented
N1(c2cc(Cl)ccc2)C(=O)N(CCN(C)C)CC1,881,augmented
C1N(c2cccc(Cl)c2)C(=O)N(CCN(C)C)C1,881,augmented
C(N(C)C)CN1C(=O)N(c2cccc(Cl)c2)CC1,881,augmented
c1cc(C(NC(C(=O)O)CCC(O)=O)=O)ccc1NCc1cnc2c(c(=O)nc(N)[nH]2)n1,882,augmented
c1(NCc2cnc3c(c(=O)nc(N)[nH]3)n2)ccc(C(NC(CCC(O)=O)C(O)=O)=O)cc1,882,augmented
C(Nc1ccc(C(NC(CCC(=O)O)C(=O)O)=O)cc1)c1cnc2c(c(=O)nc(N)[nH]2)n1,882,augmented
C(CCC(O)=O)(NC(c1ccc(NCc2cnc3[nH]c(N)nc(=O)c3n2)cc1)=O)C(O)=O,882,augmented
OC(C(CCC(O)=O)NC(=O)c1ccc(NCc2nc3c(=O)nc(N)[nH]c3nc2)cc1)=O,882,augmented
n1c2[nH]c(N)nc(=O)c2nc(CNc2ccc(C(NC(CCC(O)=O)C(O)=O)=O)cc2)c1,882,augmented
C(CC(=O)O)C(NC(c1ccc(NCc2nc3c(=O)nc(N)[nH]c3nc2)cc1)=O)C(O)=O,882,augmented
C(CCC(NC(=O)c1ccc(NCc2cnc3c(c(=O)nc(N)[nH]3)n2)cc1)C(=O)O)(=O)O,882,augmented
n1c(CNc2ccc(C(=O)NC(CCC(=O)O)C(O)=O)cc2)cnc2[nH]c(N)nc(=O)c12,882,augmented
O=C(OCC1=C(C(O)=O)N2C(C(NC(c3c(-c4c(Cl)cccc4)noc3C)=O)C2=O)SC1)C,883,augmented
O=C(NC1C2N(C(C(=O)O)=C(COC(=O)C)CS2)C1=O)c1c(C)onc1-c1ccccc1Cl,883,augmented
C1(NC(c2c(-c3ccccc3Cl)noc2C)=O)C2N(C(C(=O)O)=C(COC(=O)C)CS2)C1=O,883,augmented
C(C)(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(c3c(-c4ccccc4Cl)noc3C)=O)C2SC1,883,augmented
O=C(C)OCC1=C(C(=O)O)N2C(=O)C(NC(c3c(C)onc3-c3ccccc3Cl)=O)C2SC1,883,augmented
C(O)(=O)C1=C(COC(=O)C)CSC2N1C(=O)C2NC(=O)c1c(C)onc1-c1c(Cl)cccc1,883,augmented
c1(Cl)ccccc1-c1c(C(=O)NC2C3SCC(COC(=O)C)=C(C(O)=O)N3C2=O)c(C)on1,883,augmented
C(c1c(-c2c(Cl)cccc2)noc1C)(NC1C2N(C(C(O)=O)=C(COC(=O)C)CS2)C1=O)=O,883,augmented
S1C2N(C(=O)C2NC(c2c(C)onc2-c2ccccc2Cl)=O)C(C(=O)O)=C(COC(=O)C)C1,883,augmented
c1(-c2ccccc2)c(-c2ccccc2)nc(CCC(O)=O)o1,884,augmented
O=C(CCc1nc(-c2ccccc2)c(-c2ccccc2)o1)O,884,augmented
O=C(O)CCc1oc(-c2ccccc2)c(-c2ccccc2)n1,884,augmented
c1ccccc1-c1nc(CCC(=O)O)oc1-c1ccccc1,884,augmented
C(O)(=O)CCc1oc(-c2ccccc2)c(-c2ccccc2)n1,884,augmented
c1(-c2ccccc2)c(-c2ccccc2)oc(CCC(O)=O)n1,884,augmented
c1cc(-c2nc(CCC(O)=O)oc2-c2ccccc2)ccc1,884,augmented
c1ccc(-c2nc(CCC(=O)O)oc2-c2ccccc2)cc1,884,augmented
c1c(-c2c(-c3ccccc3)oc(CCC(=O)O)n2)cccc1,884,augmented
O=[N+]=[N-],885,augmented
[N+](=[N-])=O,885,augmented
[N+](=O)=[N-],885,augmented
C1C(CCc2c[nH]c3ccccc32)CCNC1,886,augmented
C1NCCC(CCc2c3c(cccc3)[nH]c2)C1,886,augmented
c1cc2c([nH]cc2CCC2CCNCC2)cc1,886,augmented
c12c(CCC3CCNCC3)c[nH]c1cccc2,886,augmented
c12ccccc1[nH]cc2CCC1CCNCC1,886,augmented
C1NCCC(CCc2c[nH]c3ccccc32)C1,886,augmented
C(c1c2c([nH]c1)cccc2)CC1CCNCC1,886,augmented
C1NCCC(CCc2c[nH]c3c2cccc3)C1,886,augmented
N1CCC(CCc2c3ccccc3[nH]c2)CC1,886,augmented
c12c(n(C)c3ccccc13)CCC(Cn1ccnc1C)C2=O,887,augmented
C1c2c(c3c(cccc3)n2C)C(=O)C(Cn2ccnc2C)C1,887,augmented
C1(=O)C(Cn2c(C)ncc2)CCc2n(C)c3c(c21)cccc3,887,augmented
c1cnc(C)n1CC1C(=O)c2c(n(C)c3ccccc32)CC1,887,augmented
n1(CC2C(=O)c3c4ccccc4n(C)c3CC2)c(C)ncc1,887,augmented
O=C1c2c(n(C)c3ccccc23)CCC1Cn1c(C)ncc1,887,augmented
n1(CC2CCc3n(C)c4ccccc4c3C2=O)ccnc1C,887,augmented
n1(C)c2c(c3c1CCC(Cn1ccnc1C)C3=O)cccc2,887,augmented
O=C1c2c3ccccc3n(C)c2CCC1Cn1c(C)ncc1,887,augmented
c1(Br)cc(C=CC(NCC)=O)ccc1,888,augmented
c1(C=CC(=O)NCC)cc(Br)ccc1,888,augmented
c1c(C=CC(=O)NCC)cccc1Br,888,augmented
c1(C=CC(NCC)=O)cc(Br)ccc1,888,augmented
c1(Br)cccc(C=CC(NCC)=O)c1,888,augmented
C(NC(C=Cc1cccc(Br)c1)=O)C,888,augmented
O=C(C=Cc1cc(Br)ccc1)NCC,888,augmented
c1c(Br)cc(C=CC(=O)NCC)cc1,888,augmented
N(CC)C(=O)C=Cc1cc(Br)ccc1,888,augmented
C1C2CCC(N2C)CC1OC(=O)C(CO)(C)c1ccccc1,889,augmented
C1CC2N(C)C1CC(OC(C(c1ccccc1)(CO)C)=O)C2,889,augmented
c1c(C(C(=O)OC2CC3N(C)C(CC3)C2)(CO)C)cccc1,889,augmented
c1ccc(C(C(=O)OC2CC3N(C)C(CC3)C2)(CO)C)cc1,889,augmented
CC(CO)(c1ccccc1)C(=O)OC1CC2CCC(C1)N2C,889,augmented
CC(CO)(C(=O)OC1CC2N(C)C(CC2)C1)c1ccccc1,889,augmented
C1C2N(C)C(CC2)CC1OC(=O)C(CO)(c1ccccc1)C,889,augmented
C1C(OC(C(CO)(C)c2ccccc2)=O)CC2N(C)C1CC2,889,augmented
C1(OC(=O)C(CO)(C)c2ccccc2)CC2N(C)C(C1)CC2,889,augmented
c1cc2c(cc1)Sc1ccc(C#N)cc1C1=C2CCN(C)CC1,890,augmented
C1N(C)CCC2=C(c3c(ccc(C#N)c3)Sc3c2cccc3)C1,890,augmented
c1c2c(ccc1C#N)Sc1c(cccc1)C1=C2CCN(C)CC1,890,augmented
C12=C(CCN(C)CC1)c1cc(C#N)ccc1Sc1ccccc12,890,augmented
C12=C(CCN(C)CC1)c1ccccc1Sc1c2cc(C#N)cc1,890,augmented
c1cccc2c1Sc1ccc(C#N)cc1C1=C2CCN(C)CC1,890,augmented
c1cc2c(cc1)Sc1c(cc(C#N)cc1)C1=C2CCN(C)CC1,890,augmented
c1cccc2c1Sc1c(cc(C#N)cc1)C1=C2CCN(C)CC1,890,augmented
c1cccc2c1C1=C(c3c(ccc(C#N)c3)S2)CCN(C)CC1,890,augmented
C(=O)(N1CCN(C(C)=O)CC1CN1CC(O)CC1)Cc1ccc(OC)cc1,891,augmented
c1cc(CC(N2CCN(C(=O)C)CC2CN2CC(O)CC2)=O)ccc1OC,891,augmented
C1(O)CCN(CC2N(C(=O)Cc3ccc(OC)cc3)CCN(C(C)=O)C2)C1,891,augmented
C1(CN2CC(O)CC2)CN(C(=O)C)CCN1C(=O)Cc1ccc(OC)cc1,891,augmented
C1CN(C(Cc2ccc(OC)cc2)=O)C(CN2CCC(O)C2)CN1C(C)=O,891,augmented
C1CN(C(Cc2ccc(OC)cc2)=O)C(CN2CC(O)CC2)CN1C(=O)C,891,augmented
C1CN(C(C)=O)CC(CN2CCC(O)C2)N1C(Cc1ccc(OC)cc1)=O,891,augmented
c1cc(CC(N2CCN(C(C)=O)CC2CN2CC(O)CC2)=O)ccc1OC,891,augmented
O(C)c1ccc(CC(N2C(CN3CC(O)CC3)CN(C(C)=O)CC2)=O)cc1,891,augmented
C1CCCC(C(CCN2CCCC2)(O)c2ccccc2)C1,892,augmented
C1CCC(C(CCN2CCCC2)(O)c2ccccc2)CC1,892,augmented
c1ccc(C(O)(CCN2CCCC2)C2CCCCC2)cc1,892,augmented
C1CCCC(C(CCN2CCCC2)(c2ccccc2)O)C1,892,augmented
C1CCCCC1C(CCN1CCCC1)(c1ccccc1)O,892,augmented
C1CCN(CCC(O)(c2ccccc2)C2CCCCC2)C1,892,augmented
c1cc(C(C2CCCCC2)(CCN2CCCC2)O)ccc1,892,augmented
C1CN(CCC(c2ccccc2)(O)C2CCCCC2)CC1,892,augmented
c1ccc(C(CCN2CCCC2)(O)C2CCCCC2)cc1,892,augmented
C(NC(=O)CCCl)Cc1ccccc1,893,augmented
C(Cc1ccccc1)NC(=O)CCCl,893,augmented
C(CC(=O)NCCc1ccccc1)Cl,893,augmented
O=C(NCCc1ccccc1)CCCl,893,augmented
ClCCC(NCCc1ccccc1)=O,893,augmented
C(NC(CCCl)=O)Cc1ccccc1,893,augmented
N(C(=O)CCCl)CCc1ccccc1,893,augmented
c1cccc(CCNC(CCCl)=O)c1,893,augmented
c1(CCNC(CCCl)=O)ccccc1,893,augmented
N1(c2nc(NC)nc(Cl)c2SC)CCN(C)CC1,894,augmented
CN1CCN(c2nc(NC)nc(Cl)c2SC)CC1,894,augmented
CN1CCN(c2c(SC)c(Cl)nc(NC)n2)CC1,894,augmented
c1(Cl)c(SC)c(N2CCN(C)CC2)nc(NC)n1,894,augmented
c1(SC)c(N2CCN(C)CC2)nc(NC)nc1Cl,894,augmented
c1(SC)c(Cl)nc(NC)nc1N1CCN(C)CC1,894,augmented
C1N(c2nc(NC)nc(Cl)c2SC)CCN(C)C1,894,augmented
Clc1c(SC)c(N2CCN(C)CC2)nc(NC)n1,894,augmented
c1(NC)nc(Cl)c(SC)c(N2CCN(C)CC2)n1,894,augmented
C(C)S(=O)(c1cc(C(=O)NCC2CCCN2CC)c(OC)cc1)=O,895,augmented
O(c1ccc(S(=O)(=O)CC)cc1C(NCC1N(CC)CCC1)=O)C,895,augmented
S(CC)(c1ccc(OC)c(C(NCC2CCCN2CC)=O)c1)(=O)=O,895,augmented
COc1c(C(NCC2N(CC)CCC2)=O)cc(S(=O)(=O)CC)cc1,895,augmented
C(N1CCCC1CNC(c1c(OC)ccc(S(=O)(=O)CC)c1)=O)C,895,augmented
C1CCN(CC)C1CNC(=O)c1c(OC)ccc(S(=O)(=O)CC)c1,895,augmented
CCS(=O)(c1cc(C(NCC2CCCN2CC)=O)c(OC)cc1)=O,895,augmented
O=C(NCC1CCCN1CC)c1cc(S(=O)(=O)CC)ccc1OC,895,augmented
N(CC1CCCN1CC)C(=O)c1c(OC)ccc(S(CC)(=O)=O)c1,895,augmented
OC(c1cn(C2CC2)c2c(c(N)c(F)c(N3CC(C)NC(C)C3)c2F)c1=O)=O,896,augmented
CC1CN(c2c(F)c3n(C4CC4)cc(C(=O)O)c(=O)c3c(N)c2F)CC(C)N1,896,augmented
C1C(C)NC(C)CN1c1c(F)c(N)c2c(n(C3CC3)cc(C(O)=O)c2=O)c1F,896,augmented
c12c(n(C3CC3)cc(C(O)=O)c1=O)c(F)c(N1CC(C)NC(C)C1)c(F)c2N,896,augmented
Nc1c2c(n(C3CC3)cc(C(O)=O)c2=O)c(F)c(N2CC(C)NC(C)C2)c1F,896,augmented
Fc1c2n(C3CC3)cc(C(O)=O)c(=O)c2c(N)c(F)c1N1CC(C)NC(C)C1,896,augmented
C1(C)NC(C)CN(c2c(F)c(N)c3c(c2F)n(C2CC2)cc(C(=O)O)c3=O)C1,896,augmented
c12n(C3CC3)cc(C(=O)O)c(=O)c1c(N)c(F)c(N1CC(C)NC(C)C1)c2F,896,augmented
O=c1c(C(=O)O)cn(C2CC2)c2c1c(N)c(F)c(N1CC(C)NC(C)C1)c2F,896,augmented
C1(O)C2(C)C(CC1)C1C(C3(C)C(=CC(=O)CC3)CC1)CC2,897,augmented
C12(C)C3C(CCC1=CC(=O)CC2)C1C(C)(CC3)C(O)CC1,897,augmented
C1CC(=O)C=C2C1(C)C1C(CC2)C2C(C)(CC1)C(O)CC2,897,augmented
